ID,Prob1
6381, 0.37637
6382, 0.25254
6383, 0.33900
6384, 0.32520
6385, 0.35122
6386, 0.20202
6387, 0.19773
6388, 0.50338
6389, 0.52877
6390, 0.27709
6391, 0.29249
6392, 0.38172
6393, 0.22830
6394, 0.26493
6395, 0.24062
6396, 0.47256
6397, 0.42207
6398, 0.40291
6399, 0.38267
6400, 0.19684
6401, 0.23658
6402, 0.33020
6403, 0.39778
6404, 0.24731
6405, 0.42608
6406, 0.35754
6407, 0.25629
6408, 0.43147
6409, 0.54610
6410, 0.36750
6411, 0.27390
6412, 0.23820
6413, 0.31613
6414, 0.23273
6415, 0.57934
6416, 0.44183
6417, 0.35881
6418, 0.25402
6419, 0.30717
6420, 0.29860
6421, 0.27827
6422, 0.58708
6423, 0.25972
6424, 0.20853
6425, 0.51715
6426, 0.25528
6427, 0.38209
6428, 0.31116
6429, 0.35064
6430, 0.16949
6431, 0.62987
6432, 0.34812
6433, 0.30788
6434, 0.20831
6435, 0.60712
6436, 0.14689
6437, 0.31099
6438, 0.33956
6439, 0.54574
6440, 0.72608
6441, 0.59423
6442, 0.26771
6443, 0.46448
6444, 0.39906
6445, 0.32123
6446, 0.44293
6447, 0.18721
6448, 0.20077
6449, 0.28456
6450, 0.27232
6451, 0.20214
6452, 0.19884
6453, 0.41185
6454, 0.20956
6455, 0.29788
6456, 0.37999
6457, 0.38301
6458, 0.33032
6459, 0.47194
6460, 0.23445
6461, 0.05780
6462, 0.34813
6463, 0.18103
6464, 0.31652
6465, 0.65028
6466, 0.19826
6467, 0.28078
6468, 0.19673
6469, 0.05277
6470, 0.19237
6471, 0.73053
6472, 0.74529
6473, 0.19790
6474, 0.24103
6475, 0.73956
6476, 0.61514
6477, 0.43020
6478, 0.66802
6479, 0.28973
6480, 0.68262
6481, 0.19531
6482, 0.42457
6483, 0.27727
6484, 0.51329
6485, 0.33038
6486, 0.09850
6487, 0.25621
6488, 0.18030
6489, 0.41454
6490, 0.22487
6491, 0.22082
6492, 0.20132
6493, 0.47783
6494, 0.30938
6495, 0.31080
6496, 0.34279
6497, 0.27312
6498, 0.21797
6499, 0.20493
6500, 0.22807
6501, 0.20476
6502, 0.21807
6503, 0.30593
6504, 0.30353
6505, 0.21995
6506, 0.42807
6507, 0.17134
6508, 0.26440
6509, 0.35822
6510, 0.37438
6511, 0.31967
6512, 0.33218
6513, 0.34978
6514, 0.24163
6515, 0.21234
6516, 0.29732
6517, 0.42127
6518, 0.64530
6519, 0.42339
6520, 0.50499
6521, 0.25339
6522, 0.41826
6523, 0.48926
6524, 0.46978
6525, 0.60165
6526, 0.57711
6527, 0.35929
6528, 0.31764
6529, 0.26087
6530, 0.71078
6531, 0.39809
6532, 0.35315
6533, 0.31835
6534, 0.32323
6535, 0.62528
6536, 0.34685
6537, 0.37173
6538, 0.19528
6539, 0.28187
6540, 0.30242
6541, 0.32886
6542, 0.29203
6543, 0.27409
6544, 0.52971
6545, 0.28182
6546, 0.17465
6547, 0.50595
6548, 0.24167
6549, 0.36585
6550, 0.29324
6551, 0.59069
6552, 0.23008
6553, 0.28061
6554, 0.29556
6555, 0.57154
6556, 0.30878
6557, 0.21506
6558, 0.29783
6559, 0.66887
6560, 0.18483
6561, 0.31602
6562, 0.19986
6563, 0.21256
6564, 0.26520
6565, 0.29218
6566, 0.52526
6567, 0.43168
6568, 0.29913
6569, 0.27214
6570, 0.38689
6571, 0.29685
6572, 0.20063
6573, 0.25587
6574, 0.23338
6575, 0.42291
6576, 0.44014
6577, 0.22948
6578, 0.65867
6579, 0.25030
6580, 0.19944
6581, 0.62544
6582, 0.41166
6583, 0.37121
6584, 0.20016
6585, 0.38475
6586, 0.27296
6587, 0.27121
6588, 0.28948
6589, 0.38368
6590, 0.20458
6591, 0.34266
6592, 0.25461
6593, 0.29742
6594, 0.71343
6595, 0.22260
6596, 0.19973
6597, 0.44126
6598, 0.24174
6599, 0.65326
6600, 0.36983
6601, 0.29956
6602, 0.27342
6603, 0.20846
6604, 0.28523
6605, 0.44420
6606, 0.25420
6607, 0.24387
6608, 0.42171
6609, 0.22314
6610, 0.16924
6611, 0.23676
6612, 0.26311
6613, 0.32712
6614, 0.25585
6615, 0.21336
6616, 0.21656
6617, 0.42363
6618, 0.24470
6619, 0.42318
6620, 0.39159
6621, 0.31838
6622, 0.18783
6623, 0.27923
6624, 0.24595
6625, 0.50475
6626, 0.20529
6627, 0.29671
6628, 0.27493
6629, 0.36462
6630, 0.37084
6631, 0.23129
6632, 0.44640
6633, 0.22347
6634, 0.61001
6635, 0.34446
6636, 0.43549
6637, 0.22117
6638, 0.34655
6639, 0.23089
6640, 0.17899
6641, 0.34013
6642, 0.36025
6643, 0.50479
6644, 0.21633
6645, 0.21631
6646, 0.32950
6647, 0.55314
6648, 0.30791
6649, 0.28748
6650, 0.23794
6651, 0.31890
6652, 0.19109
6653, 0.47487
6654, 0.51846
6655, 0.44967
6656, 0.27389
6657, 0.40322
6658, 0.27170
6659, 0.18973
6660, 0.19161
6661, 0.75541
6662, 0.66190
6663, 0.25919
6664, 0.23929
6665, 0.52540
6666, 0.47066
6667, 0.23075
6668, 0.20926
6669, 0.71309
6670, 0.35362
6671, 0.29190
6672, 0.20118
6673, 0.46464
6674, 0.36125
6675, 0.21133
6676, 0.22376
6677, 0.64710
6678, 0.28454
6679, 0.26955
6680, 0.37903
6681, 0.26551
6682, 0.43706
6683, 0.30109
6684, 0.50937
6685, 0.62721
6686, 0.61107
6687, 0.45154
6688, 0.25347
6689, 0.22915
6690, 0.33827
6691, 0.76624
6692, 0.18902
6693, 0.39246
6694, 0.33594
6695, 0.20668
6696, 0.31253
6697, 0.32812
6698, 0.47861
6699, 0.22004
6700, 0.24452
6701, 0.46158
6702, 0.60769
6703, 0.24880
6704, 0.19622
6705, 0.19348
6706, 0.53390
6707, 0.28480
6708, 0.23030
6709, 0.20652
6710, 0.43060
6711, 0.50625
6712, 0.44545
6713, 0.20958
6714, 0.22924
6715, 0.33042
6716, 0.18712
6717, 0.29376
6718, 0.16503
6719, 0.28717
6720, 0.48550
6721, 0.20976
6722, 0.27208
6723, 0.56147
6724, 0.52524
6725, 0.50897
6726, 0.25506
6727, 0.34980
6728, 0.50307
6729, 0.24051
6730, 0.31467
6731, 0.27506
6732, 0.15174
6733, 0.29205
6734, 0.19942
6735, 0.42243
6736, 0.29068
6737, 0.21648
6738, 0.38733
6739, 0.24463
6740, 0.29787
6741, 0.58415
6742, 0.28537
6743, 0.21234
6744, 0.25113
6745, 0.60227
6746, 0.18947
6747, 0.34240
6748, 0.33855
6749, 0.59344
6750, 0.67538
6751, 0.31722
6752, 0.63353
6753, 0.28837
6754, 0.55885
6755, 0.27522
6756, 0.31955
6757, 0.49466
6758, 0.24385
6759, 0.17802
6760, 0.22269
6761, 0.32323
6762, 0.31459
6763, 0.17048
6764, 0.32041
6765, 0.26972
6766, 0.28975
6767, 0.23789
6768, 0.77002
6769, 0.27891
6770, 0.37185
6771, 0.34442
6772, 0.20607
6773, 0.32521
6774, 0.59885
6775, 0.29031
6776, 0.26559
6777, 0.17660
6778, 0.42831
6779, 0.24600
6780, 0.12150
6781, 0.31604
6782, 0.40852
6783, 0.26837
6784, 0.26810
6785, 0.26450
6786, 0.28411
6787, 0.20468
6788, 0.36218
6789, 0.46342
6790, 0.40297
6791, 0.19983
6792, 0.26875
6793, 0.36632
6794, 0.53285
6795, 0.41195
6796, 0.16913
6797, 0.55579
6798, 0.72908
6799, 0.21671
6800, 0.22325
6801, 0.23321
6802, 0.21583
6803, 0.38618
6804, 0.45070
6805, 0.19333
6806, 0.25863
6807, 0.41169
6808, 0.56313
6809, 0.22181
6810, 0.33741
6811, 0.39617
6812, 0.45207
6813, 0.30966
6814, 0.72165
6815, 0.37928
6816, 0.36083
6817, 0.54829
6818, 0.27307
6819, 0.29174
6820, 0.18562
6821, 0.47237
6822, 0.35667
6823, 0.25931
6824, 0.36565
6825, 0.20609
6826, 0.56086
6827, 0.24022
6828, 0.24438
6829, 0.29931
6830, 0.34651
6831, 0.27501
6832, 0.78178
6833, 0.20743
6834, 0.42241
6835, 0.22180
6836, 0.22549
6837, 0.33988
6838, 0.51150
6839, 0.52333
6840, 0.34058
6841, 0.43068
6842, 0.25100
6843, 0.18612
6844, 0.35754
6845, 0.26103
6846, 0.20033
6847, 0.36406
6848, 0.21353
6849, 0.52911
6850, 0.38933
6851, 0.23804
6852, 0.60172
6853, 0.18534
6854, 0.37430
6855, 0.41883
6856, 0.21575
6857, 0.57195
6858, 0.58777
6859, 0.39461
6860, 0.32999
6861, 0.20636
6862, 0.29729
6863, 0.47160
6864, 0.40368
6865, 0.33372
6866, 0.24269
6867, 0.30358
6868, 0.58280
6869, 0.50884
6870, 0.20624
6871, 0.21417
6872, 0.29027
6873, 0.48365
6874, 0.45043
6875, 0.46953
6876, 0.42284
6877, 0.26020
6878, 0.27885
6879, 0.20110
6880, 0.26080
6881, 0.27423
6882, 0.29973
6883, 0.73401
6884, 0.41781
6885, 0.25716
6886, 0.34681
6887, 0.49389
6888, 0.36803
6889, 0.58212
6890, 0.33620
6891, 0.20763
6892, 0.26096
6893, 0.45701
6894, 0.21441
6895, 0.27656
6896, 0.56631
6897, 0.38570
6898, 0.32261
6899, 0.30389
6900, 0.31449
6901, 0.20667
6902, 0.38307
6903, 0.22551
6904, 0.29244
6905, 0.22493
6906, 0.53838
6907, 0.29585
6908, 0.31827
6909, 0.38569
6910, 0.25055
6911, 0.30126
6912, 0.40565
6913, 0.32565
6914, 0.34739
6915, 0.31863
6916, 0.32707
6917, 0.21915
6918, 0.44981
6919, 0.28261
6920, 0.29867
6921, 0.22797
6922, 0.77180
6923, 0.47984
6924, 0.19239
6925, 0.30366
6926, 0.26877
6927, 0.40017
6928, 0.64285
6929, 0.38954
6930, 0.27096
6931, 0.28036
6932, 0.35759
6933, 0.42511
6934, 0.52363
6935, 0.39308
6936, 0.21375
6937, 0.24939
6938, 0.66254
6939, 0.19087
6940, 0.55946
6941, 0.39981
6942, 0.43531
6943, 0.21390
6944, 0.22756
6945, 0.25681
6946, 0.40957
6947, 0.40048
6948, 0.20657
6949, 0.24508
6950, 0.33618
6951, 0.32673
6952, 0.21572
6953, 0.41680
6954, 0.32939
6955, 0.33902
6956, 0.25450
6957, 0.26941
6958, 0.20926
6959, 0.37984
6960, 0.30548
6961, 0.19229
6962, 0.27262
6963, 0.26229
6964, 0.38318
6965, 0.34333
6966, 0.24155
6967, 0.28780
6968, 0.73789
6969, 0.22038
6970, 0.34188
6971, 0.22614
6972, 0.21127
6973, 0.36503
6974, 0.41564
6975, 0.20534
6976, 0.20106
6977, 0.56184
6978, 0.39241
6979, 0.38807
6980, 0.56117
6981, 0.24462
6982, 0.46596
6983, 0.31258
6984, 0.20884
6985, 0.32205
6986, 0.31844
6987, 0.25045
6988, 0.10843
6989, 0.32550
6990, 0.32629
6991, 0.36887
6992, 0.38497
6993, 0.20556
6994, 0.58538
6995, 0.27701
6996, 0.59848
6997, 0.32092
6998, 0.28738
6999, 0.32567
7000, 0.63180
7001, 0.46648
7002, 0.52454
7003, 0.20874
7004, 0.34492
7005, 0.29733
7006, 0.24964
7007, 0.30115
7008, 0.19189
7009, 0.30329
7010, 0.50507
7011, 0.59142
7012, 0.20952
7013, 0.23000
7014, 0.23368
7015, 0.71580
7016, 0.22820
7017, 0.38916
7018, 0.25794
7019, 0.24727
7020, 0.23124
7021, 0.30167
7022, 0.18700
7023, 0.33488
7024, 0.37152
7025, 0.31355
7026, 0.27333
7027, 0.44086
7028, 0.24307
7029, 0.40815
7030, 0.35412
7031, 0.21055
7032, 0.59929
7033, 0.28501
7034, 0.27418
7035, 0.25610
7036, 0.38609
7037, 0.45341
7038, 0.28873
7039, 0.39150
7040, 0.23919
7041, 0.50962
7042, 0.20253
7043, 0.27801
7044, 0.41430
7045, 0.35703
7046, 0.38830
7047, 0.34237
7048, 0.33034
7049, 0.22075
7050, 0.27456
7051, 0.39337
7052, 0.21197
7053, 0.32965
7054, 0.22290
7055, 0.19504
7056, 0.80354
7057, 0.54956
7058, 0.22902
7059, 0.60743
7060, 0.20515
7061, 0.23524
7062, 0.38898
7063, 0.36054
7064, 0.47873
7065, 0.33295
7066, 0.42127
7067, 0.42352
7068, 0.29106
7069, 0.21244
7070, 0.71990
7071, 0.44514
7072, 0.26281
7073, 0.34209
7074, 0.38552
7075, 0.22328
7076, 0.43125
7077, 0.37925
7078, 0.27649
7079, 0.24037
7080, 0.48578
7081, 0.36777
7082, 0.50447
7083, 0.48396
7084, 0.27585
7085, 0.31264
7086, 0.22224
7087, 0.39130
7088, 0.37502
7089, 0.34200
7090, 0.56337
7091, 0.43294
7092, 0.21301
7093, 0.23588
7094, 0.30117
7095, 0.35053
7096, 0.32838
7097, 0.18820
7098, 0.22564
7099, 0.53084
7100, 0.50402
7101, 0.33124
7102, 0.21506
7103, 0.45969
7104, 0.41883
7105, 0.42896
7106, 0.67384
7107, 0.30959
7108, 0.25987
7109, 0.77252
7110, 0.29353
7111, 0.43681
7112, 0.15187
7113, 0.31373
7114, 0.25807
7115, 0.50511
7116, 0.28767
7117, 0.24751
7118, 0.69714
7119, 0.46677
7120, 0.28380
7121, 0.55311
7122, 0.41753
7123, 0.26754
7124, 0.33075
7125, 0.30446
7126, 0.42333
7127, 0.07465
7128, 0.44691
7129, 0.27150
7130, 0.24638
7131, 0.19700
7132, 0.43098
7133, 0.20193
7134, 0.26290
7135, 0.19710
7136, 0.24617
7137, 0.22558
7138, 0.22637
7139, 0.23368
7140, 0.17837
7141, 0.47437
7142, 0.20921
7143, 0.28807
7144, 0.25052
7145, 0.71516
7146, 0.56772
7147, 0.41855
7148, 0.31075
7149, 0.25877
7150, 0.22707
7151, 0.38135
7152, 0.26261
7153, 0.34882
7154, 0.22842
7155, 0.22257
7156, 0.30716
7157, 0.48959
7158, 0.52727
7159, 0.22138
7160, 0.33566
7161, 0.23783
7162, 0.46809
7163, 0.17378
7164, 0.24676
7165, 0.32042
7166, 0.57775
7167, 0.29299
7168, 0.18647
7169, 0.20124
7170, 0.32623
7171, 0.21442
7172, 0.35171
7173, 0.17601
7174, 0.26953
7175, 0.43731
7176, 0.54006
7177, 0.29118
7178, 0.53512
7179, 0.31974
7180, 0.29640
7181, 0.23200
7182, 0.71766
7183, 0.20515
7184, 0.31916
7185, 0.41515
7186, 0.29563
7187, 0.31101
7188, 0.47021
7189, 0.24967
7190, 0.32681
7191, 0.24708
7192, 0.54874
7193, 0.30766
7194, 0.24211
7195, 0.25766
7196, 0.52210
7197, 0.29262
7198, 0.43326
7199, 0.30258
7200, 0.03529
7201, 0.41824
7202, 0.30019
7203, 0.38126
7204, 0.32886
7205, 0.32934
7206, 0.49423
7207, 0.20981
7208, 0.24946
7209, 0.29224
7210, 0.78827
7211, 0.47231
7212, 0.30120
7213, 0.30620
7214, 0.71351
7215, 0.26228
7216, 0.30108
7217, 0.41841
7218, 0.19811
7219, 0.58371
7220, 0.35119
7221, 0.30408
7222, 0.37378
7223, 0.50457
7224, 0.34729
7225, 0.28297
7226, 0.43932
7227, 0.20642
7228, 0.28664
7229, 0.31270
7230, 0.33400
7231, 0.65188
7232, 0.20877
7233, 0.29828
7234, 0.33379
7235, 0.24594
7236, 0.22134
7237, 0.30595
7238, 0.19235
7239, 0.29260
7240, 0.18586
7241, 0.28803
7242, 0.30790
7243, 0.20160
7244, 0.23922
7245, 0.55634
7246, 0.28295
7247, 0.50290
7248, 0.22305
7249, 0.33539
7250, 0.28845
7251, 0.27407
7252, 0.82721
7253, 0.23831
7254, 0.56019
7255, 0.24163
7256, 0.25602
7257, 0.49553
7258, 0.66472
7259, 0.28382
7260, 0.29964
7261, 0.24554
7262, 0.21974
7263, 0.22397
7264, 0.39254
7265, 0.22172
7266, 0.25749
7267, 0.33024
7268, 0.49827
7269, 0.45212
7270, 0.58577
7271, 0.36669
7272, 0.44602
7273, 0.22820
7274, 0.22649
7275, 0.19911
7276, 0.24064
7277, 0.47703
7278, 0.69464
7279, 0.58528
7280, 0.23456
7281, 0.40250
7282, 0.79028
7283, 0.28213
7284, 0.51727
7285, 0.24716
7286, 0.52092
7287, 0.65494
7288, 0.30357
7289, 0.32608
7290, 0.25770
7291, 0.27741
7292, 0.20760
7293, 0.32093
7294, 0.35274
7295, 0.39225
7296, 0.41814
7297, 0.61487
7298, 0.28148
7299, 0.37734
7300, 0.32160
7301, 0.24068
7302, 0.48139
7303, 0.19404
7304, 0.22101
7305, 0.22502
7306, 0.29733
7307, 0.42249
7308, 0.19578
7309, 0.35310
7310, 0.26383
7311, 0.60410
7312, 0.27147
7313, 0.26399
7314, 0.27368
7315, 0.24468
7316, 0.31573
7317, 0.27687
7318, 0.23717
7319, 0.33931
7320, 0.22675
7321, 0.33624
7322, 0.38803
7323, 0.38744
7324, 0.24570
7325, 0.22102
7326, 0.72936
7327, 0.22937
7328, 0.22495
7329, 0.40296
7330, 0.23238
7331, 0.58255
7332, 0.25969
7333, 0.23150
7334, 0.68933
7335, 0.21024
7336, 0.43236
7337, 0.16541
7338, 0.24345
7339, 0.22147
7340, 0.26344
7341, 0.38644
7342, 0.88831
7343, 0.69913
7344, 0.23836
7345, 0.40477
7346, 0.33323
7347, 0.24224
7348, 0.22104
7349, 0.39668
7350, 0.42665
7351, 0.40263
7352, 0.24104
7353, 0.20253
7354, 0.29213
7355, 0.67450
7356, 0.41824
7357, 0.31873
7358, 0.40029
7359, 0.42880
7360, 0.20973
7361, 0.41923
7362, 0.55266
7363, 0.45980
7364, 0.21415
7365, 0.28695
7366, 0.38626
7367, 0.23186
7368, 0.18272
7369, 0.35154
7370, 0.32170
7371, 0.27193
7372, 0.26067
7373, 0.27079
7374, 0.21360
7375, 0.44435
7376, 0.34381
7377, 0.36311
7378, 0.29311
7379, 0.59979
7380, 0.30962
7381, 0.75924
7382, 0.18855
7383, 0.40580
7384, 0.35767
7385, 0.31272
7386, 0.23625
7387, 0.20574
7388, 0.28042
7389, 0.26615
7390, 0.15364
7391, 0.27886
7392, 0.47908
7393, 0.48721
7394, 0.17147
7395, 0.21326
7396, 0.23163
7397, 0.40548
7398, 0.51177
7399, 0.54183
7400, 0.29327
7401, 0.43284
7402, 0.25062
7403, 0.17979
7404, 0.22957
7405, 0.45188
7406, 0.28743
7407, 0.31987
7408, 0.29317
7409, 0.29396
7410, 0.27170
7411, 0.20225
7412, 0.25288
7413, 0.70947
7414, 0.48880
7415, 0.54813
7416, 0.72060
7417, 0.24557
7418, 0.47833
7419, 0.35938
7420, 0.36674
7421, 0.31679
7422, 0.50229
7423, 0.31752
7424, 0.50747
7425, 0.48636
7426, 0.22284
7427, 0.28588
7428, 0.35859
7429, 0.33764
7430, 0.75970
7431, 0.39030
7432, 0.30330
7433, 0.26255
7434, 0.24345
7435, 0.16985
7436, 0.21873
7437, 0.24435
7438, 0.22962
7439, 0.47762
7440, 0.22949
7441, 0.20675
7442, 0.34366
7443, 0.16518
7444, 0.44489
7445, 0.38566
7446, 0.59894
7447, 0.25271
7448, 0.24433
7449, 0.67748
7450, 0.66120
7451, 0.47962
7452, 0.25105
7453, 0.20556
7454, 0.22005
7455, 0.22770
7456, 0.49270
7457, 0.25486
7458, 0.27015
7459, 0.37477
7460, 0.24895
7461, 0.32526
7462, 0.33162
7463, 0.33701
7464, 0.21636
7465, 0.26593
7466, 0.34456
7467, 0.25578
7468, 0.21419
7469, 0.30956
7470, 0.40248
7471, 0.68264
7472, 0.70650
7473, 0.41077
7474, 0.59037
7475, 0.37889
7476, 0.15503
7477, 0.31255
7478, 0.28014
7479, 0.31034
7480, 0.31451
7481, 0.20381
7482, 0.25694
7483, 0.40610
7484, 0.43200
7485, 0.22448
7486, 0.26683
7487, 0.33714
7488, 0.21356
7489, 0.29155
7490, 0.53517
7491, 0.24060
7492, 0.29338
7493, 0.28931
7494, 0.15948
7495, 0.21900
7496, 0.36844
7497, 0.45521
7498, 0.22837
7499, 0.49095
7500, 0.41350
7501, 0.23803
7502, 0.61862
7503, 0.30447
7504, 0.33665
7505, 0.23420
7506, 0.39435
7507, 0.32242
7508, 0.26190
7509, 0.38099
7510, 0.29258
7511, 0.22058
7512, 0.40580
7513, 0.24082
7514, 0.35209
7515, 0.27137
7516, 0.40391
7517, 0.51571
7518, 0.22397
7519, 0.16266
7520, 0.47562
7521, 0.31499
7522, 0.44376
7523, 0.48947
7524, 0.48857
7525, 0.30997
7526, 0.34814
7527, 0.34166
7528, 0.28988
7529, 0.24395
7530, 0.24140
7531, 0.18037
7532, 0.23540
7533, 0.21738
7534, 0.36546
7535, 0.77087
7536, 0.27270
7537, 0.39144
7538, 0.52985
7539, 0.23463
7540, 0.29735
7541, 0.29564
7542, 0.19436
7543, 0.26021
7544, 0.28776
7545, 0.35094
7546, 0.23451
7547, 0.40415
7548, 0.28643
7549, 0.32016
7550, 0.23517
7551, 0.25899
7552, 0.22012
7553, 0.20147
7554, 0.38731
7555, 0.25489
7556, 0.18938
7557, 0.27000
7558, 0.23451
7559, 0.30640
7560, 0.18800
7561, 0.72924
7562, 0.23660
7563, 0.17241
7564, 0.66118
7565, 0.45200
7566, 0.31125
7567, 0.19925
7568, 0.21936
7569, 0.30395
7570, 0.22471
7571, 0.39513
7572, 0.27248
7573, 0.23038
7574, 0.23883
7575, 0.33074
7576, 0.33140
7577, 0.42448
7578, 0.36372
7579, 0.39183
7580, 0.62648
7581, 0.68797
7582, 0.29503
7583, 0.40015
7584, 0.50750
7585, 0.50094
7586, 0.38517
7587, 0.36163
7588, 0.34034
7589, 0.18849
7590, 0.40588
7591, 0.56603
7592, 0.36150
7593, 0.54649
7594, 0.38729
7595, 0.22364
7596, 0.33128
7597, 0.28309
7598, 0.45150
7599, 0.17091
7600, 0.29404
7601, 0.47746
7602, 0.38474
7603, 0.32811
7604, 0.40415
7605, 0.43487
7606, 0.67187
7607, 0.22395
7608, 0.20534
7609, 0.20326
7610, 0.47887
7611, 0.55106
7612, 0.53221
7613, 0.32060
7614, 0.51896
7615, 0.24115
7616, 0.32651
7617, 0.19758
7618, 0.24394
7619, 0.28273
7620, 0.19073
7621, 0.29292
7622, 0.44953
7623, 0.22355
7624, 0.20523
7625, 0.64960
7626, 0.49814
7627, 0.45233
7628, 0.20198
7629, 0.23337
7630, 0.53296
7631, 0.70502
7632, 0.23124
7633, 0.18176
7634, 0.35927
7635, 0.56855
7636, 0.19357
7637, 0.49763
7638, 0.19236
7639, 0.19189
7640, 0.33994
7641, 0.38872
7642, 0.30577
7643, 0.29705
7644, 0.25397
7645, 0.32753
7646, 0.29040
7647, 0.30890
7648, 0.21199
7649, 0.46358
7650, 0.48314
7651, 0.29750
7652, 0.61868
7653, 0.21104
7654, 0.26545
7655, 0.40168
7656, 0.54311
7657, 0.24794
7658, 0.26741
7659, 0.34779
7660, 0.24213
7661, 0.35513
7662, 0.48587
7663, 0.51869
7664, 0.23057
7665, 0.32418
7666, 0.20907
7667, 0.31168
7668, 0.31092
7669, 0.24970
7670, 0.61460
7671, 0.43165
7672, 0.30985
7673, 0.27646
7674, 0.27689
7675, 0.44703
7676, 0.52557
7677, 0.32905
7678, 0.41015
7679, 0.62738
7680, 0.40612
7681, 0.18930
7682, 0.58229
7683, 0.34777
7684, 0.30832
7685, 0.36561
7686, 0.73089
7687, 0.27139
7688, 0.22262
7689, 0.30477
7690, 0.60573
7691, 0.27629
7692, 0.26785
7693, 0.36770
7694, 0.30246
7695, 0.26536
7696, 0.34568
7697, 0.61678
7698, 0.23574
7699, 0.31824
7700, 0.31841
7701, 0.27552
7702, 0.17888
7703, 0.22268
7704, 0.27576
7705, 0.35582
7706, 0.24980
7707, 0.35383
7708, 0.28495
7709, 0.26118
7710, 0.26257
7711, 0.29938
7712, 0.22051
7713, 0.58350
7714, 0.32058
7715, 0.26220
7716, 0.37174
7717, 0.26092
7718, 0.48233
7719, 0.21774
7720, 0.26119
7721, 0.22266
7722, 0.18863
7723, 0.16785
7724, 0.30572
7725, 0.37382
7726, 0.33595
7727, 0.35580
7728, 0.23396
7729, 0.58020
7730, 0.31557
7731, 0.35582
7732, 0.33377
7733, 0.57162
7734, 0.24450
7735, 0.25806
7736, 0.30353
7737, 0.48526
7738, 0.58998
7739, 0.27991
7740, 0.40840
7741, 0.34305
7742, 0.32117
7743, 0.42994
7744, 0.27324
7745, 0.49163
7746, 0.35006
7747, 0.46861
7748, 0.55191
7749, 0.63842
7750, 0.50511
7751, 0.29233
7752, 0.20026
7753, 0.32360
7754, 0.30160
7755, 0.62953
7756, 0.36179
7757, 0.51634
7758, 0.35990
7759, 0.19095
7760, 0.24389
7761, 0.30609
7762, 0.19173
7763, 0.23191
7764, 0.41269
7765, 0.29300
7766, 0.47490
7767, 0.28073
7768, 0.26150
7769, 0.28427
7770, 0.21902
7771, 0.24985
7772, 0.25567
7773, 0.23383
7774, 0.31356
7775, 0.29103
7776, 0.33134
7777, 0.22481
7778, 0.71589
7779, 0.19465
7780, 0.26935
7781, 0.23337
7782, 0.61161
7783, 0.22745
7784, 0.26411
7785, 0.32868
7786, 0.24606
7787, 0.36362
7788, 0.44882
7789, 0.28496
7790, 0.25999
7791, 0.20172
7792, 0.48254
7793, 0.16112
7794, 0.23792
7795, 0.35525
7796, 0.20338
7797, 0.44929
7798, 0.26676
7799, 0.33864
7800, 0.53278
7801, 0.47617
7802, 0.34022
7803, 0.25899
7804, 0.28525
7805, 0.43996
7806, 0.24116
7807, 0.22635
7808, 0.23244
7809, 0.19024
7810, 0.27594
7811, 0.54993
7812, 0.30790
7813, 0.45185
7814, 0.14633
7815, 0.29420
7816, 0.19514
7817, 0.23436
7818, 0.56962
7819, 0.31011
7820, 0.23712
7821, 0.36452
7822, 0.18206
7823, 0.57230
7824, 0.43684
7825, 0.53922
7826, 0.32252
7827, 0.25058
7828, 0.27559
7829, 0.22941
7830, 0.42099
7831, 0.71976
7832, 0.24788
7833, 0.32533
7834, 0.51323
7835, 0.17876
7836, 0.21552
7837, 0.36289
7838, 0.32606
7839, 0.20882
7840, 0.20745
7841, 0.25294
7842, 0.24794
7843, 0.31491
7844, 0.37232
7845, 0.29878
7846, 0.22679
7847, 0.44586
7848, 0.51543
7849, 0.27563
7850, 0.24287
7851, 0.36989
7852, 0.39648
7853, 0.46757
7854, 0.39154
7855, 0.34160
7856, 0.20524
7857, 0.80364
7858, 0.27725
7859, 0.74815
7860, 0.42348
7861, 0.34681
7862, 0.32846
7863, 0.30809
7864, 0.21246
7865, 0.59929
7866, 0.21016
7867, 0.57700
7868, 0.34019
7869, 0.33962
7870, 0.29959
7871, 0.44092
7872, 0.45378
7873, 0.27880
7874, 0.33244
7875, 0.52208
7876, 0.59626
7877, 0.44778
7878, 0.26912
7879, 0.41008
7880, 0.20515
7881, 0.27757
7882, 0.39056
7883, 0.23251
7884, 0.25140
7885, 0.23269
7886, 0.37250
7887, 0.44088
7888, 0.49320
7889, 0.34748
7890, 0.22439
7891, 0.28847
7892, 0.26213
7893, 0.64950
7894, 0.36512
7895, 0.36215
7896, 0.40028
7897, 0.26795
7898, 0.28870
7899, 0.26257
7900, 0.40844
7901, 0.33580
7902, 0.52627
7903, 0.23766
7904, 0.19981
7905, 0.30699
7906, 0.21929
7907, 0.38365
7908, 0.17995
7909, 0.20960
7910, 0.33875
7911, 0.32795
7912, 0.52065
7913, 0.37473
7914, 0.19047
7915, 0.59901
7916, 0.50060
7917, 0.26221
7918, 0.23602
7919, 0.31176
7920, 0.24725
7921, 0.54081
7922, 0.24936
7923, 0.17852
7924, 0.22079
7925, 0.22956
7926, 0.31013
7927, 0.33018
7928, 0.20273
7929, 0.22155
7930, 0.60403
7931, 0.30739
7932, 0.33057
7933, 0.44090
7934, 0.22161
